 3799  MOUNT PLEASANT MUNI           KMOP  MOUNT PLEASANT, MI            43371500084440000007550  
 3800  MOORE-MURRELL                 KMOR  MORRISTOWN, TN                36104550083223200013130  
 3801  MINOT INTL                    KMOT  MINOT, ND                     48153400101165090017150  
 3802  MORRIS MUNI                   KMOX  MORRIS, MN                    45340000095580000011300  
 3803  PETIT JEAN PARK               KMPJ  MORRILTON, AR                 35082500092542900009210  
 3804  POCONO MOUNTAINS MUNI         KMPO  MOUNT POCONO, PA              41081460075224530019160  
 3805  MC PHERSON                    KMPR  MC PHERSON, KS                38211850097412750014970  
 3806  EDWARD F KNAPP STATE          KMPV  BARRE/MONTPELIER, VT          44121240072334600011650  
 3807  MOUNT PLEASANT MUNI           KMPZ  MOUNT PLEASANT, IA            40564500091303000007340  
 3808  MACOMB MUNI                   KMQB  MACOMB, IL                    40311320090390790007090  
 3809  DARE COUNTY REGIONAL          KMQI  MANTEO, NC                    35550760075414530000130  
 3810  MOUNT COMFORT                 KMQJ  INDIANAPOLIS, IN              39503640085534950008624  
 3811  MARQUETTE COUNTY              KMQT  MARQUETTE, MI                 46320270087334160014186  
 3812  TELFAIR-WHEELER               KMQW  MCRAE, GA                     32054410082524850002030  
 3813  SMYRNA                        KMQY  SMYRNA, TN                    36003210086311230005430  
 3814  EASTERN WV REGIONAL/SHEPHERD  KMRB  MARTINSBURG, WV               39240660077590550005570  
 3815  MAURY COUNTY                  KMRC  COLUMBIA/MT PLEASANT, TN      35331550087104930006765  
 3816  MARFA MUNI                    KMRF  MARFA, TX                     30220000104011500048480  
 3817  BEAUFORT-MOREHEAD CITY        KMRH  BEAUFORT, NC                  34440020076393940000110  
 3818  MORGANTON-LENOIR              KMRN  MORGANTON, NC                 35491460081364050012660  
 3819  MONTEREY PENINSULA            KMRY  MONTEREY, CA                  36351880121505220002530  
 3820  PRENTISS-JEFFERSON DAVIS COUNTKMS04 PRENTISS, MS                  31354200089542400004542  
 3821  TULLOS FLD                    KMS58 FLORENCE, MS                  32095500090023800003000  
 3822  GULFPORT-BILOXI RGL WHITE TIREKMS81 GULFPORT, MS                  30240900089035500000260  
 3823  SCHWEGMANN FLD                KMS88 POPLARVILLE, MS               30463800089433000000000  
 3824  MOUNT PLEASANT MUNI           KMSA  MOUNT PLEASANT, TX            33074290094583240004040  
 3825  MUSCLE SHOALS REGIONAL        KMSL  MUSCLE SHOALS, AL             34444280087363670005502  
 3826  DANE COUNTY REGIONAL-TRUAX FLDKMSN  MADISON, WI                   43082210089201310008620  
 3827  MISSOULA INTERNATIONAL        KMSO  MISSOULA, MT                  46545900114052260032010  
 3828  MINN-ST PAUL INTL/WOLD CHMBRLNKMSP  MINNEAPOLIS, MN               44530320093125350008410  
 3829  MASSENA INTL-RICHARDS FLD     KMSS  MASSENA, NY                   44560890074504530002144  
 3830  SULLIVAN COUNTY INTL          KMSV  MONTICELLO, NY                41420560074474350014034  
 3831  NEW ORLEANS INTL/MOISANT FLD  KMSY  NEW ORLEANS, LA               29593440090152290000040  
 3832  WHITE SULPHUR SPRINGS RANGER  KMT13 WHITE SULPHUR SPRINGS, MT     46330500110544500051600  
 3833  SELFRIDGE ANGB                KMTC  MOUNT CLEMENS, MI             42364623082495468005800  
 3834  MARATHON                      KMTH  MARATHON, FL                  24433260081030570000070  
 3835  MONTROSE COUNTY               KMTJ  MONTROSE, CO                  38300080107533910057591  
 3836  MARTIN STATE                  KMTN  BALTIMORE, MD                 39193200076245070000220  
 3837  COLES COUNTY MEMORIAL         KMTO  MATTOON/CHARLESTON, IL        39284050088164860007210  
 3838  MONTAUK                       KMTP  MONTAUK, NY                   41043490071551650000200  
 3839  BLUE RIDGE                    KMTV  MARTINSVILLE, VA              36375020080010690009410  
 3840  MANITOWOC COUNTY              KMTW  MANITOWOC, WI                 44074360087404980006510  
 3841  MUIR AAF                      KMUI  FORT INDIANTOWN GAP/ANVLE, PA 40261000076342000004880  
 3842  MOUNTAIN HOME AFB             KMUO  MOUNTAIN HOME, ID             43025635115521045029963  
 3843  MUSCATINE MUNI                KMUT  MUSCATINE, IA                 41220040091084330005470  
 3844  MONROE COUNTY                 KMVC  MONROEVILLE, AL               31272840087210380004190  
 3845  MONTEVIDEO-CHIPPEWA COUNTY    KMVE  MONTEVIDEO, MN                44583000095421500010350  
 3846  MONTE VISTA MUNI              KMVI  MONTE VISTA, CO               37313900106025100076080  
 3847  MORRISVILLE-STOWE STATE       KMVL  MORRISVILLE, VT               44320440072365200007320  
 3848  MOUNT VERNON/OUTLAND          KMVN  MOUNT VERNON, IL              38192390088513030004802  
 3849  MARTHAS VINEYARD              KMVY  MARTHAS VINEYARD, MA          41233450070365350000680  
 3850  WILLIAMSON COUNTY REGIONAL    KMWA  MARION, IL                    37451110089004150004720  
 3851  LAWRENCE J TIMMERMAN          KMWC  MILWAUKEE, WI                 43063930088020360007450  
 3852  GRANT COUNTY                  KMWH  MOSES LAKE, WA                47122830119190850011850  
 3853  MOUNT AIRY/SURRY COUNTY       KMWK  MOUNT AIRY, NC                36273000080330800012410  
 3854  MINERAL WELLS                 KMWL  MINERAL WELLS, TX             32465510098033850009720  
 3855  WINDOM MUNI                   KMWM  WINDOM, MN                    43544800095063700014100  
 3856  HOOK FLD MUNI                 KMWO  MIDDLETOWN, OH                39315430084234750006510  
 3857  MANILA MUNI                   KMXA  MANILA, AR                    35532500090092000002420  
 3858  MAXWELL AFB                   KMXF  MONTGOMERY, AL                32224800086215400001681  
 3859  MONTICELLO MUNI               KMXO  MONTICELLO, IA                42140000091100000008450  
 3860  MONTGOMERY FLD                KMYF  SAN DIEGO, CA                 32485740117082210004230  
 3861  MC CALL                       KMYL  MC CALL, ID                   44532300116060000050230  
 3862  MYRTLE BEACH AFB              KMYR  MYRTLE BEACH, SC              33404650078554290000260  
 3863  YUBA COUNTY                   KMYV  MARYSVILLE, CA                39055250121340740000620  
 3864  MARYSVILLE MUNI               KMYZ  MARYSVILLE, KS                39511200096374900001283  
 3865  MARION MUNI                   KMZZ  MARION, IN                    40292520085404500008590  
 3866  OSWEGO COUNTY                 KN00  FULTON, NY                    43210260076231820004750  
 3867  CORTLAND COUNTY-CHASE FLD     KN03  CORTLAND, NY                  42353330076125480011980  
 3868  GRISWOLD                      KN04  MADISON, CT                   41161590072330070000150  
 3869  LINCOLN PARK                  KN07  LINCOLN PARK, NJ              40565070074185370001810  
 3870  PERKIOMEN VALLEY              KN10  COLLEGEVILLE, PA              40121420075255030002770  
 3871  LAKEWOOD                      KN12  LAKEWOOD, NJ                  40040000074104100000320  
 3872  BLOOMSBURG MUNI               KN13  BLOOMSBURG, PA                40595170076261100004810  
 3873  FLYING W                      KN14  LUMBERTON, NJ                 39560000074482500000500  
 3874  TRI-CITIES                    KN17  ENDICOTT, NY                  42044240076054810008330  
 3875  PENN YAN                      KN22  PENN YAN, NY                  42383320077032300009030  
 3876  SIDNEY MUNI                   KN23  SIDNEY, NY                    42180900075245880010270  
 3877  BOB SHANNON MEMORIAL FLD      KN25  DOWNINGTOWN, PA               39585330075442660005750  
 3878  CHERRY RIDGE                  KN30  HONESDALE, PA                 41305490075150670013570  
 3879  PUNXSUTAWNEY MUNI             KN35  PUNXSUTAWNEY, PA              40575980078554890014390  
 3880  MONTICELLO                    KN37  MONTICELLO, NY                41372110074420640015450  
 3881  GRAND CANYON STATE            KN38  WELLSBORO, PA                 41434030077234150018990  
 3882  SKY MANOR                     KN40  PITTSTOWN, NJ                 40335820074584450005580  
 3883  EASTON                        KN43  EASTON, PA                    40442860075143600003990  
 3884  ROBERT J MILLER AIRPARK       KN44  TOMS RIVER, NJ                39553860074173400000820  
 3885  BOEING-VERTROL CO CEN 3 NORTH KN45  RIDLEY TOWNSHIP, PA           39515600075191200000100  
 3886  POTTSTOWN MUNI                KN47  POTTSTOWN, PA                 40153710075401640002560  
 3887  SOLBERG-HUNTERDON             KN51  READINGTON, NJ                40350000074441500001950  
 3888  SOMERSET                      KN52  SOMERVILLE, NJ                40373320074401430001050  
 3889  STROUDSBURG-POCONO            KN53  EAST STROUDSBURG, PA          41020880075093980004800  
 3890  BUEHL FLD                     KN54  LANGHORNE, PA                 40112130074535580001630  
 3891  NEW GARDEN                    KN57  TOUGHKENAMON, PA              39494950075461230004360  
 3892  PILOTS RIDGE                  KN59  CAROLINA BEACH, NC            34061500077541000000350  
 3893  SUSSEX                        KN63  SUSSEX, NJ                    41120040074372440004210  
 3894  ONEONTA MUNI                  KN66  ONEONTA, NY                   42312600075035720017641  
 3895  WINGS FLD                     KN67  PHILADELPHIA, PA              40081090075160260003020  
 3896  CHAMBERSBURG MUNI             KN68  CHAMBERSBURG, PA              39582230077383680006970  
 3897  STORMVILLE                    KN69  STORMVILLE, NY                41343680073435800003580  
 3898  DONEGAL SPRINGS AIRPARK       KN71  MOUNT JOY/MARIETTA, PA        40053160076342880004580  
 3899  RED LION                      KN73  VINCENTOWN, NJ                39541460074445970000540  
 3900  MILLARD                       KN76  ANNVILLE, PA                  40190040076320860004850  
 3901  NORTHUMBERLAND COUNTY         KN79  SHAMOKIN, PA                  40501260076331000008860  
 3902  OCEAN CITY MUNI               KN80  OCEAN CITY, MD                38183720075072770000120  
 3903  HAMMONTON MUNI                KN81  HAMMONTON, NJ                 39400530074452820000690  
 3904  WURTSBORO-SULLIVAN COUNTY     KN82  WURTSBORO, NY                 41354960074273170005600  
 3905  ALEXANDRIA                    KN85  PITTSTOWN, NJ                 40351550075010990004810  
 3906  TRENTON-ROBBINSVILLE          KN87  ROBBINSVILLE, NJ              40124980074360790001190  
 3907  DOYLESTOWN                    KN88  DOYLESTOWN, PA                40195860075072180003940  
 3908  SUMMIT AIRPARK                KN92  MIDDLETOWN, DE                39311700075431700000710  
 3909  CARLISLE                      KN94  CARLISLE, PA                  40111600077102900005100  
 3910  CARLISLE BARRACKS AHP         KN95  CARLISLE, PA                  40120000077100000004750  
 3911  CLEARFIELD-LAWRENCE           KN97  CLEARFIELD, PA                41025570078245180015160  
 3912  BRANDYWINE                    KN99  WEST CHESTER, PA              39592440075345400004650  
 3913  BEAUFORT MCAS                 KNBC  BEAUFORT, SC                  32284390080430740000380  
 3914  DALLAS NAS/HENSLEY FLD        KNBE  DALLAS, TX                    32440056096580769004910  
 3915  NEW ORLEANS NAS (ALVIN CALLENDKNBG  NEW ORLEANS, LA               29493341090013184000030  
 3916  BARIN NOLF                    KNBJ  FOLEY, AL                     30230000087380000000710  
 3917  GLENVIEW NAS                  KNBU  GLENVIEW, IL                  42051465087491601006530  
 3918  MAY                           KNC01 GREENSBORO, NC                35595580079412230007770  
 3919  ROCKINGHAM COUNTY NC SHILOH   KNC14 REIDSVILLE, NC                36261350079510450006930  
 3920  JAARS-TOWNSEND                KNC18 WAXHAW, NC                    34514920080445350006020  
 3921  MEADOW BROOK FLD              KNC28 WALNUT COVE, NC               36180500080085500006310  
 3922  ASHE COUNTY                   KNC67 WEST JEFFERSON, NC            36255630081251150031800  
 3923  MOREHEAD CITY STATE PORT TERMIKNC80 MOREHEAD CITY, NC             34430000076420000000080  
 3924  NEW RIVER MCAS/H/MC CUTCHEON  KNCA  JACKSONVILLE, NC              34421200077262400000250  
 3925  HARVEY MUNI                   KND17 HARVEY, ND                    47480000099560000016050  
 3926  ROLETTE                       KND55 ROLETTE, ND                   48395500099511000016200  
 3927  WHITING FIELD NAS-SOUTH       KNDZ  MILTON, FL                    30415422087005196001784  
 3928  LAKEHURST NAEC(MAXFIELD FLD)  KNEL  LAKEHURST, NJ                 40020000074210000001030  
 3929  LAKEFRONT                     KNEW  NEW ORLEANS, LA               30023300090014100000086  
 3930  CAMP PENDLETON MCAF           KNFG  OCEANSIDE, CA                 33180559117211425000780  
 3931  CHOCTAW NOLF                  KNFJ  MILTON, FL                    30310000086580000001110  
 3932  FALLON NAS (VAN VOORHIS FLD)  KNFL  FALLON, NV                    39245863118415706039340  
 3933  SANTA ROSA OLF                KNGS  MILTON, FL                    30360000086570000001500  
 3934  GOLIAD NALF                   KNGT  BERCLAIR, TX                  28363000097363600003240  
